patch_id,scene_class,region_id,patch_execution_status,metric_cache_read_s,esri_patch_cache_status,esri_patch_load_s,synthetic_build_s,spectral_analysis_s,checkpoint_write_s,patch_wall_s,peak_gpu_memory_mib,operator_nnz_total,healpix_cells_max,rss_start_mib,rss_end_mib,cleanup_s,peak_rss_mib,rss_after_cleanup_mib,run_sequence,benchmark_included
water__lake_tahoe__r2c2,water,lake_tahoe,computed,0.0,zarr_hit,0.09089018916711211,1.169568299781531,0.00849332707002759,0.017823106609284878,11.6289839646779,1021.3779296875,5177344.0,173095,18875.4140625,18875.46875,0.17281606001779437,18875.46875,18875.46484375,144,True
water__great_salt_lake__r0c0,water,great_salt_lake,computed,0.0,zarr_hit,0.02352634910494089,1.0847409036941826,0.008437751326709986,0.013003238942474127,11.416294002905488,1021.38818359375,5177344.0,173210,18875.46875,18875.46875,0.1583934430964291,18875.46875,18875.46484375,145,True
water__great_salt_lake__r0c1,water,great_salt_lake,computed,0.0,zarr_hit,0.027298633940517902,1.118383604567498,0.008544293697923422,0.027118643280118704,11.34340731240809,1021.3876953125,5177344.0,173220,18875.46875,18875.4765625,0.15786395967006683,18875.4765625,18875.47265625,146,True
water__great_salt_lake__r0c2,water,great_salt_lake,computed,0.0,zarr_hit,0.06229078117758036,1.121961351018399,0.009033480193465948,0.016406434122473,11.498453855980188,1021.38818359375,5177344.0,173222,18875.4765625,18875.48046875,0.2068296722136438,18875.48046875,18875.4765625,147,True
water__great_salt_lake__r1c0,water,great_salt_lake,computed,0.0,zarr_hit,0.02727639302611351,1.08795526297763,0.008666724897921085,0.010111731942743063,11.385108224581927,1021.38818359375,5177344.0,173205,18875.48046875,18875.48828125,0.164121450856328,18875.48828125,18875.484375,148,True
water__great_salt_lake__r1c1,water,great_salt_lake,computed,0.0,zarr_hit,0.025732337962836027,1.1354112662374973,0.00855103600770235,0.014644908253103495,11.43658173782751,1021.3876953125,5177344.0,173214,18875.48828125,18876.26953125,0.16304681589826941,18876.26953125,18876.265625,149,True
water__great_salt_lake__r1c2,water,great_salt_lake,computed,0.0,zarr_hit,0.025955589953809977,1.0830916813574731,0.009189255069941282,0.030325446743518114,11.345369179733098,1021.3876953125,5177344.0,173213,18876.26953125,18876.39453125,0.2175762257538736,18876.39453125,18876.390625,150,True
water__great_salt_lake__r2c0,water,great_salt_lake,computed,0.0,zarr_hit,0.025956532917916775,1.089436057023704,0.00844554603099823,0.016838843002915382,11.42802222725004,1021.3876953125,5177344.0,173211,18876.39453125,18876.4921875,0.16062386706471443,18876.4921875,18876.48828125,151,True
water__great_salt_lake__r2c1,water,great_salt_lake,computed,0.0,zarr_hit,0.028838319703936577,1.0887986500747502,0.008527431171387434,0.017245022114366293,11.40547137381509,1021.3876953125,5177344.0,173202,18876.4921875,18876.50390625,0.16268954891711473,18876.50390625,18876.5,152,True
water__great_salt_lake__r2c2,water,great_salt_lake,computed,0.0,zarr_hit,0.019325193017721176,1.1101656798273325,0.008517942856997252,0.01807001605629921,11.3150650607422,1021.3916015625,5177344.0,173224,18876.50390625,18876.640625,0.15954858995974064,18876.640625,18876.63671875,153,True
water__caspian_sea__r0c0,water,caspian_sea,computed,0.0,zarr_hit,0.02555675571784377,1.0614901771768928,0.010597842745482922,0.01809216709807515,8.156576771754771,1021.376953125,5177344.0,173053,18876.640625,18876.640625,0.22287713596597314,18876.640625,18876.63671875,154,True
water__caspian_sea__r0c1,water,caspian_sea,computed,0.0,zarr_hit,0.027222360018640757,1.08532789722085,0.008587454911321402,0.023546067997813225,8.23738283244893,1021.3779296875,5177344.0,173066,18876.640625,18876.640625,0.16558983316645026,18876.640625,18876.63671875,155,True
water__caspian_sea__r0c2,water,caspian_sea,computed,0.0,zarr_hit,0.024283913895487785,1.072500010021031,0.008488136809319258,0.04551651980727911,8.1191878458485,1021.3779296875,5177344.0,173074,18876.640625,18877.390625,0.16684891702607274,18877.390625,18877.38671875,156,True
water__caspian_sea__r1c0,water,caspian_sea,computed,0.0,zarr_hit,0.025628380943089724,1.1228222018107772,0.008781952783465385,0.015261094085872173,8.180101729929447,1021.376953125,5177344.0,173053,18877.390625,18877.6796875,0.1625954806804657,18877.6796875,18877.67578125,157,True
water__caspian_sea__r1c1,water,caspian_sea,computed,0.0,zarr_hit,0.021679000928997993,1.062914865091443,0.009039700962603092,0.022997166961431503,8.044519332237542,1021.37744140625,5177344.0,173063,18877.6796875,18877.77734375,0.17854794627055526,18877.77734375,18877.7734375,158,True
water__caspian_sea__r2c0,water,caspian_sea,computed,0.0,zarr_hit,0.03248936589807272,1.0766503112390637,0.008553720079362392,0.011661647818982601,8.081237667240202,1021.37353515625,5177344.0,173055,18877.77734375,18877.78125,0.17807840602472425,18877.78125,18877.77734375,160,True
water__caspian_sea__r2c1,water,caspian_sea,computed,0.0,zarr_hit,0.022432187106460333,1.0598343210294843,0.008646315895020962,0.027525383979082108,8.141992869786918,1021.3779296875,5177344.0,173065,18877.78125,18877.78515625,0.1676343148574233,18877.78515625,18877.78125,161,True
water__lake_constance__r0c0,water,lake_constance,computed,0.0,zarr_hit,0.029708709102123976,1.047130139078945,0.008416780736297369,0.021064065862447023,8.078817423433065,1021.38134765625,5177344.0,172999,18877.78515625,18878.52734375,0.16471375431865454,18878.52734375,18878.5234375,163,True
water__lake_constance__r0c1,water,lake_constance,computed,0.0,zarr_hit,0.020034166052937508,1.075948211364448,0.008587134070694447,0.03169872798025608,8.019349500071257,1021.3818359375,5177344.0,173037,18878.52734375,18878.6875,0.16687365481629968,18878.6875,18878.68359375,164,True
water__lake_constance__r0c2,water,lake_constance,computed,0.0,zarr_hit,0.024203311651945114,1.0446611922234297,0.00849669286981225,0.025571573991328478,7.9578981078229845,1021.3818359375,5177344.0,173013,18878.6875,18878.7890625,0.16505611082538962,18878.7890625,18878.78515625,165,True
water__lake_constance__r1c0,water,lake_constance,computed,0.0,zarr_hit,0.03358685504645109,1.0514990636147559,0.009222998283803463,0.01400183979421854,8.02368194470182,1382.25537109375,5177344.0,173001,18878.7890625,18878.7890625,0.20122579811140895,18878.7890625,18878.78515625,166,True
water__lake_constance__r1c1,water,lake_constance,computed,0.0,zarr_hit,0.023913593031466007,1.04605782777071,0.008805216755717993,0.026412755716592073,7.999505133833736,1021.38134765625,5177344.0,173030,18878.7890625,18878.7890625,0.16942311311140656,18878.7890625,18878.78515625,167,True
water__lake_constance__r1c2,water,lake_constance,computed,0.0,zarr_hit,0.02622077288106084,1.0452051227912307,0.008434635121375322,0.03922325000166893,8.087688826955855,1382.25537109375,5177344.0,173009,18878.7890625,18879.375,0.1689477930776775,18879.375,18879.37109375,168,True
water__lake_constance__r2c0,water,lake_constance,computed,0.0,zarr_hit,0.01808754773810506,1.0810707728378475,0.008839332032948732,0.026082260999828577,7.995466494001448,1021.38134765625,5177344.0,173018,18879.375,18879.453125,0.16620919620618224,18879.453125,18879.44921875,169,True
water__lake_constance__r2c1,water,lake_constance,computed,0.0,zarr_hit,0.039209683891385794,1.0570113142021,0.008492243941873312,0.03160403901711106,7.879835535772145,1021.38134765625,5177344.0,173031,18879.453125,18879.58984375,0.18757720803841949,18879.58984375,18879.5859375,170,True
water__lake_constance__r2c2,water,lake_constance,computed,0.0,zarr_hit,0.026848261710256338,1.052909174002707,0.008903032168745995,0.014073856174945831,8.038347581867129,1021.3818359375,5177344.0,173016,18879.58984375,18879.71484375,0.1854196907952428,18879.71484375,18879.7109375,171,True
water__lake_baikal__r0c0,water,lake_baikal,computed,0.0,zarr_hit,0.027562334202229977,1.074876160826534,0.008445665705949068,0.014794371090829372,8.019028701353818,1021.3515625,5177344.0,172630,18879.71484375,18879.78515625,0.1687285271473229,18879.78515625,18879.78125,172,True
water__lake_baikal__r0c1,water,lake_baikal,computed,0.0,zarr_hit,0.026512554846704006,1.0764997261576355,0.008581323083490133,0.02415619185194373,8.158947982825339,1021.35205078125,5177344.0,172639,18879.78515625,18879.78515625,0.1697756196372211,18879.78515625,18879.78125,173,True
water__lake_baikal__r0c2,water,lake_baikal,computed,0.0,zarr_hit,0.023128035943955183,1.0979226808995008,0.00869763270020485,0.02112665493041277,7.986201465595514,1021.3525390625,5177344.0,172642,18879.78515625,18879.7890625,0.1671002428047359,18879.7890625,18879.78515625,174,True
water__lake_baikal__r1c0,water,lake_baikal,computed,0.0,zarr_hit,0.02466541714966297,1.0727068721316755,0.00860458705574274,0.029496167320758104,8.001751016825438,1021.35205078125,5177344.0,172628,18879.7890625,18880.390625,0.1884275279007852,18880.390625,18880.38671875,175,True
water__lake_baikal__r1c1,water,lake_baikal,computed,0.0,zarr_hit,0.0248529021628201,1.0770232169888914,0.008590891025960445,0.011750787030905485,8.106844165828079,1021.35205078125,5177344.0,172636,18880.390625,18880.59375,0.1874305186793208,18880.59375,18880.58984375,176,True
water__lake_baikal__r1c2,water,lake_baikal,computed,0.0,zarr_hit,0.023279101122170687,1.06898957118392,0.008513123728334904,0.01233595423400402,8.071925281081349,1021.35205078125,5177344.0,172638,18880.59375,18880.765625,0.17089009191840887,18880.765625,18880.76171875,177,True
water__lake_baikal__r2c0,water,lake_baikal,computed,0.0,zarr_hit,0.02493735169991851,1.1066104359924793,0.008560845162719488,0.037473686039447784,8.103445429820567,1021.35205078125,5177344.0,172630,18880.765625,18880.796875,0.17036839295178652,18880.796875,18880.79296875,178,True
water__lake_baikal__r2c1,water,lake_baikal,computed,0.0,zarr_hit,0.02844387385994196,1.076422539073974,0.008466174826025963,0.019191550090909004,8.082382155116647,1021.35205078125,5177344.0,172631,18880.796875,18880.8046875,0.17268823692575097,18880.8046875,18880.80078125,179,True
