patch_id,scene_class,region_id,location,anchor_lat,anchor_lon,patch_lat,patch_lon,abs_latitude_band,utm_epsg,east_offset_m,north_offset_m,true_fwhm_m,lambda,max_iter,healpix_level,device,rmse_psf_degradation,method,operator_fwhm_m,rmse_vs_latent,recovery_fraction,n_cells_compared,n_cells_estimated,npt,operator_rows,operator_cols,operator_nnz,operator_density,operator_build_s,solve_s,projection_s,runtime_s,method_total_s,patch_execution_status,run_sequence,benchmark_included
water__great_salt_lake__r0c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.263305868872024,-112.65684772756683,30-45,32612,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.011910510012073298,bilinear,,0.01569050666425808,-0.3173664812298651,168918,169898,,,,,,0.0,0.10778857534751296,0.0,0.10778857534751296,0.10778857534751296,computed,145,True
water__great_salt_lake__r0c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.263305868872024,-112.65684772756683,30-45,32612,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.011910510012073298,bicubic,,0.013713060266229392,-0.15134114763590367,168918,169898,,,,,,0.0,0.7590541429817677,0.0,0.7590541429817677,0.7590541429817677,computed,145,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,blurred_observation,12.5,0.006163226350893011,0.0,169902,169902,,,,,,0.0,0.0,0.0,0.0,0.0,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,psf_aware_matched,12.5,0.0046144632442217315,0.251290966531981,169902,171235,22.0,65536.0,171235.0,1441792.0,0.00012847840686775483,0.27620510198175907,0.040482535026967525,2.6535070780664682,0.3166876370087266,2.970194715075195,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,psf_aware_plus50,18.75,0.009359229868018912,-0.5185601396357642,169902,173220,48.0,65536.0,173220.0,3145728.0,0.00027710426047800486,0.41947557078674436,0.08072193013504148,2.6768481782637537,0.5001975009217858,3.1770456791855395,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,psf_aware_minus50,6.25,0.007362231163382565,-0.1945417455446572,169364,169364,9.0,65536.0,169364.0,589824.0,5.313998252285019e-05,0.1735952547751367,0.02086459891870618,2.625793607905507,0.1944598536938429,2.82025346159935,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,nearest,,0.007678144653475694,-0.24579955632542716,168922,169902,,,,,,0.0,0.12229072209447622,0.0,0.12229072209447622,0.12229072209447622,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,bilinear,,0.00797633359035656,-0.2941815108252257,168922,169902,,,,,,0.0,0.10898051224648952,0.0,0.10898051224648952,0.10898051224648952,computed,146,True
water__great_salt_lake__r0c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26398306005126,-112.6091148171065,30-45,32612,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006163226350893011,bicubic,,0.006981665694240232,-0.1327939778211511,168922,169902,,,,,,0.0,0.7638782300055027,0.0,0.7638782300055027,0.7638782300055027,computed,146,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,blurred_observation,12.5,0.006365859529652108,0.0,169903,169903,,,,,,0.0,0.0,0.0,0.0,0.0,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,psf_aware_matched,12.5,0.004593765843271447,0.278374613534318,169903,171227,22.0,65536.0,171227.0,1441792.0,0.00012848440958493696,0.27345615485683084,0.040356466080993414,2.6347478181123734,0.31381262093782425,2.9485604390501976,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,psf_aware_plus50,18.75,0.00997792790177391,-0.5674125159841847,169903,173222,48.0,65536.0,173222.0,3145728.0,0.0002771010610661463,0.4170025768689811,0.08102565631270409,2.710471712052822,0.4980282331816852,3.2084999452345073,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,psf_aware_minus50,6.25,0.007997945564883974,-0.2563810947492049,169369,169369,9.0,65536.0,169369.0,589824.0,5.31384137593066e-05,0.17521759821102023,0.021515722386538982,2.7152792480774224,0.1967333205975592,2.9120125686749816,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,nearest,,0.008334934431637176,-0.3093179943435975,168931,169903,,,,,,0.0,0.12298062862828374,0.0,0.12298062862828374,0.12298062862828374,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,bilinear,,0.008565162934195422,-0.3454841242253275,168931,169903,,,,,,0.0,0.10818208009004593,0.0,0.10818208009004593,0.10818208009004593,computed,147,True
water__great_salt_lake__r0c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.26464046998351,-112.56138030117226,30-45,32612,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.006365859529652108,bicubic,,0.007386795233535613,-0.16037672511119627,168931,169903,,,,,,0.0,0.7659214907325804,0.0,0.7659214907325804,0.7659214907325804,computed,147,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,blurred_observation,12.5,0.015626228684954353,0.0,169900,169900,,,,,,0.0,0.0,0.0,0.0,0.0,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,psf_aware_matched,12.5,0.011239872491752373,0.28070472291406845,169900,171225,22.0,65536.0,171225.0,1441792.0,0.0001284859103518762,0.30038937693461776,0.04088405566290021,2.641640282701701,0.34127343259751797,2.982913715299219,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,psf_aware_plus50,18.75,0.025085845987646054,-0.6053679037604163,169900,173205,48.0,65536.0,173205.0,3145728.0,0.00027712825842210096,0.4456374319270253,0.08129961416125298,2.709167741704732,0.5269370460882783,3.2361047877930105,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,psf_aware_minus50,6.25,0.019249882670369502,-0.23189561976039497,169366,169366,9.0,65536.0,169366.0,589824.0,5.313935500631768e-05,0.1735322163440287,0.020878855139017105,2.624254113063216,0.19441107148304582,2.818665184546262,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,nearest,,0.020273585563078372,-0.29740745331589236,168919,169900,,,,,,0.0,0.122050317004323,0.0,0.122050317004323,0.122050317004323,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,bilinear,,0.020963684006228934,-0.3415702808966137,168919,169900,,,,,,0.0,0.12328728009015322,0.0,0.12328728009015322,0.12328728009015322,computed,148,True
water__great_salt_lake__r1c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.299321955355346,-112.657759139712,30-45,32612,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.015626228684954353,bicubic,,0.018239305962484183,-0.16722379597873283,168919,169900,,,,,,0.0,0.7604191792197526,0.0,0.7604191792197526,0.7604191792197526,computed,148,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,blurred_observation,12.5,0.006225413510057029,0.0,169909,169909,,,,,,0.0,0.0,0.0,0.0,0.0,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,psf_aware_matched,12.5,0.004377559169174657,0.2968243535786338,169909,171233,22.0,65536.0,171233.0,1441792.0,0.0001284799074944666,0.27777829114347696,0.04045180696994066,2.672668191138655,0.3182300981134176,2.9908982892520726,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,psf_aware_plus50,18.75,0.010017131667589453,-0.6090708916615708,169909,173214,48.0,65536.0,173214.0,3145728.0,0.00027711385915688106,0.4840746629051864,0.08072453504428267,2.6782207572832704,0.5647991979494691,3.2430199552327394,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,psf_aware_minus50,6.25,0.007814421028499968,-0.2552452966981118,169360,169360,9.0,65536.0,169360.0,589824.0,5.3141237600377895e-05,0.17801796179264784,0.020985938142985106,2.6196970716118813,0.19900389993563294,2.818700971547514,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,nearest,,0.008258085028234701,-0.3265118879081579,168920,169909,,,,,,0.0,0.12879907991737127,0.0,0.12879907991737127,0.12879907991737127,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,bilinear,,0.008542358169485599,-0.37217522268771286,168920,169909,,,,,,0.0,0.10767615213990211,0.0,0.10767615213990211,0.10767615213990211,computed,149,True
water__great_salt_lake__r1c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.29999999999999,-112.61,30-45,32612,0.0,0.0,12.5,0.001,14,20,cuda:0,0.006225413510057029,bicubic,,0.007311946104406851,-0.17453179497145865,168920,169909,,,,,,0.0,0.7585660386830568,0.0,0.7585660386830568,0.7585660386830568,computed,149,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,blurred_observation,12.5,0.011855174266722203,0.0,169907,169907,,,,,,0.0,0.0,0.0,0.0,0.0,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,psf_aware_matched,12.5,0.009403148437311099,0.20683169848409633,169907,171237,22.0,65536.0,171237.0,1441792.0,0.00012847690627609687,0.27501506684347987,0.04047785559669137,2.641716467682272,0.31549292244017124,2.9572093901224434,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,psf_aware_plus50,18.75,0.01810913252296199,-0.5275298460854192,169907,173213,48.0,65536.0,173213.0,3145728.0,0.00027711545900134516,0.42249024007469416,0.08118288312107325,2.6547088250517845,0.5036731231957674,3.158381948247552,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,psf_aware_minus50,6.25,0.01390370747663652,-0.17279654974491643,169367,169367,9.0,65536.0,169367.0,589824.0,5.313904125360903e-05,0.17708808137103915,0.02102108532562852,2.625744815915823,0.19810916669666767,2.8238539826124907,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,nearest,,0.014411484431702842,-0.21562822337890641,168929,169907,,,,,,0.0,0.1217238693498075,0.0,0.1217238693498075,0.1217238693498075,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,bilinear,,0.014970289332912666,-0.2627641733563273,168929,169907,,,,,,0.0,0.10820546513423324,0.0,0.10820546513423324,0.10820546513423324,computed,150,True
water__great_salt_lake__r1c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.30065823848409,-112.56223925147232,30-45,32612,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.011855174266722203,bicubic,,0.01341499109535422,-0.13157266131552925,168929,169907,,,,,,0.0,0.7646079617552459,0.0,0.7646079617552459,0.7646079617552459,computed,150,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,blurred_observation,12.5,0.006291981574376138,0.0,169899,169899,,,,,,0.0,0.0,0.0,0.0,0.0,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,psf_aware_matched,12.5,0.004664956584917444,0.25858705563994233,169899,171224,22.0,65536.0,171224.0,1441792.0,0.0001284866607484932,0.27438113698735833,0.040477346163243055,2.740655791014433,0.3148584831506014,3.0555142741650343,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,psf_aware_plus50,18.75,0.009581892483459123,-0.5228735765026753,169899,173211,48.0,65536.0,173211.0,3145728.0,0.00027711865874569165,0.4568323651328683,0.08129316195845604,2.693757033906877,0.5381255270913243,3.2318825609982014,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,psf_aware_minus50,6.25,0.007763470807582172,-0.2338673779971987,169365,169365,9.0,65536.0,169365.0,589824.0,5.313966876273138e-05,0.19031469197943807,0.02116331411525607,2.5866161552257836,0.21147800609469414,2.7980941613204777,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,nearest,,0.008161677252822996,-0.297155300972451,168913,169899,,,,,,0.0,0.12443730793893337,0.0,0.12443730793893337,0.12443730793893337,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,bilinear,,0.008412635118015113,-0.337040647460771,168913,169899,,,,,,0.0,0.10805014101788402,0.0,0.10805014101788402,0.10805014101788402,computed,151,True
water__great_salt_lake__r2c0,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33533779917703,-112.65867220829838,30-45,32612,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.006291981574376138,bicubic,,0.007251256146933116,-0.15245985087807434,168913,169899,,,,,,0.0,0.7624169019982219,0.0,0.7624169019982219,0.7624169019982219,computed,151,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,blurred_observation,12.5,0.01917004329631413,0.0,169903,169903,,,,,,0.0,0.0,0.0,0.0,0.0,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,psf_aware_matched,12.5,0.012689036362932221,0.3380799319648917,169903,171231,22.0,65536.0,171231.0,1441792.0,0.0001284814081562334,0.27056981809437275,0.04258345393463969,2.615888918749988,0.31315327202901244,2.9290421907790005,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,psf_aware_plus50,18.75,0.0332522568965223,-0.7345947728201423,169903,173202,48.0,65536.0,173202.0,3145728.0,0.000277133058509717,0.4809469189494848,0.08097747387364507,2.697840488050133,0.5619243928231299,3.259764880873263,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,psf_aware_minus50,6.25,0.02390772002661101,-0.24713959468249103,169367,169367,9.0,65536.0,169367.0,589824.0,5.313904125360903e-05,0.19337630132213235,0.02104802569374442,2.6214903681539,0.21442432701587677,2.8359146951697767,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,nearest,,0.02524413716910997,-0.31685342484144097,168923,169903,,,,,,0.0,0.144764618948102,0.0,0.144764618948102,0.144764618948102,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,bilinear,,0.026495743815052368,-0.3821431389331691,168923,169903,,,,,,0.0,0.10889659309759736,0.0,0.10889659309759736,0.10889659309759736,computed,152,True
water__great_salt_lake__r2c1,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.33601669821545,-112.6108867917109,30-45,32612,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.01917004329631413,bicubic,,0.02258830781857022,-0.17831282222055944,168923,169903,,,,,,0.0,0.7823067335411906,0.0,0.7823067335411906,0.7823067335411906,computed,152,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,blurred_observation,12.5,0.019731569962166,0.0,169911,169911,,,,,,0.0,0.0,0.0,0.0,0.0,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,psf_aware_matched,12.5,0.013641966930121366,0.3086223267444532,169911,171229,22.0,65536.0,171229.0,1441792.0,0.00012848290885305642,0.2783380523324013,0.040403636172413826,2.6602934119291604,0.3187416885048151,2.9790351004339755,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,psf_aware_plus50,18.75,0.03286753646524966,-0.6657334681564122,169911,173224,48.0,65536.0,173224.0,3145728.0,0.000277097861728167,0.4214676939882338,0.08081743121147156,2.66979788383469,0.5022851251997054,3.172083009034395,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,psf_aware_minus50,6.25,0.024786618598699427,-0.2561908984549204,169356,169356,9.0,65536.0,169356.0,589824.0,5.314249273719266e-05,0.17345186322927475,0.02073865896090865,2.607742579188198,0.1941905221901834,2.8019331013783813,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,nearest,,0.025850331810262146,-0.31010010150375633,168935,169911,,,,,,0.0,0.12152468087151647,0.0,0.12152468087151647,0.12152468087151647,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,bilinear,,0.027109244228560696,-0.3739020402604003,168935,169911,,,,,,0.0,0.10941183008253574,0.0,0.10941183008253574,0.10941183008253574,computed,153,True
water__great_salt_lake__r2c2,water,great_salt_lake,Great Salt Lake,41.3,-112.61,41.336675766152744,-112.56309976295579,30-45,32612,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.019731569962166,bicubic,,0.023183089204372866,-0.17492370089277887,168935,169911,,,,,,0.0,0.7653505592606962,0.0,0.7653505592606962,0.7653505592606962,computed,153,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,blurred_observation,12.5,0.029053008440157714,0.0,169745,169745,,,,,,0.0,0.0,0.0,0.0,0.0,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,psf_aware_matched,12.5,0.022856893617447707,0.21326930171353953,169745,171072,22.0,65536.0,171072.0,1441792.0,0.0001286008230452675,0.27208823431283236,0.04040347645059228,1.5760751767084002,0.31249171076342463,1.8885668874718249,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,psf_aware_plus50,18.75,0.047006852609737734,-0.6179685042449448,169745,173053,48.0,65536.0,173053.0,3145728.0,0.0002773716722622549,0.4235631017945707,0.08105983026325703,1.5901836901903152,0.5046229320578277,2.094806622248143,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,psf_aware_minus50,6.25,0.03445133563739286,-0.18580957660045483,169203,169203,9.0,65536.0,169203.0,589824.0,5.319054626691016e-05,0.17816126439720392,0.022006912156939507,1.5485691507346928,0.20016817655414343,1.7487373272888362,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,nearest,,0.03596497892200039,-0.2379089413779536,168766,169745,,,,,,0.0,0.12649380369111896,0.0,0.12649380369111896,0.12649380369111896,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,bilinear,,0.03740630991979154,-0.2875193285693507,168766,169745,,,,,,0.0,0.10988538712263107,0.0,0.10988538712263107,0.10988538712263107,computed,154,True
water__caspian_sea__r0c0,water,caspian_sea,Caspian Sea,42.0,48.355,41.962890474981585,48.308271183739436,30-45,32639,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.029053008440157714,bicubic,,0.03347740316807458,-0.15228697355146759,168766,169745,,,,,,0.0,0.7989257518202066,0.0,0.7989257518202066,0.7989257518202066,computed,154,True
water__caspian_sea__r0c1,water,caspian_sea,Caspian Sea,42.0,48.355,41.964011654720714,48.3564900532219,30-45,32639,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.025620422009113537,blurred_observation,12.5,0.025620422009113537,0.0,169762,169762,,,,,,0.0,0.0,0.0,0.0,0.0,computed,155,True
water__caspian_sea__r0c1,water,caspian_sea,Caspian Sea,42.0,48.355,41.964011654720714,48.3564900532219,30-45,32639,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.025620422009113537,psf_aware_matched,12.5,0.020165590630991888,0.21290950540085918,169762,171080,22.0,65536.0,171080.0,1441792.0,0.00012859480944587328,0.3025084310211241,0.04106316529214382,1.5871424889191985,0.34357159631326795,1.9307140852324665,computed,155,True
water__caspian_sea__r0c1,water,caspian_sea,Caspian Sea,42.0,48.355,41.964011654720714,48.3564900532219,30-45,32639,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.025620422009113537,psf_aware_plus50,18.75,0.04036410807812192,-0.575466167722134,169762,173066,48.0,65536.0,173066.0,3145728.0,0.00027735083725283997,0.42833167407661676,0.08096810569986701,1.622506279964,0.5092997797764838,2.1318060597404838,computed,155,True
water__caspian_sea__r0c1,water,caspian_sea,Caspian Sea,42.0,48.355,41.964011654720714,48.3564900532219,30-45,32639,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.025620422009113537,psf_aware_minus50,6.25,0.030043999852467106,-0.1726582740042315,169216,169216,9.0,65536.0,169216.0,589824.0,5.318645990922844e-05,0.19227931322529912,0.021122056059539318,1.6143946861848235,0.21340136928483844,1.827796055469662,computed,155,True
water__caspian_sea__r0c1,water,caspian_sea,Caspian Sea,42.0,48.355,41.964011654720714,48.3564900532219,30-45,32639,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.025620422009113537,nearest,,0.03144695080178467,-0.22741736223542897,168777,169762,,,,,,0.0,0.12320131715387106,0.0,0.12320131715387106,0.12320131715387106,computed,155,True
