asset_id,category,source,source_identifier,relative_path,kind,required_by,expected_shape,status,bytes,sha256,archive_doi,notes
esri_multipatch_forest__amazon__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-2.9638616544441003;lon=-59.999902000689836,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__amazon__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__amazon__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-2.9639589962273365;lon=-59.96395624684498,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__amazon__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-1.0361719642168652;lon=19.964041734513273,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-1.036183591076444;lon=19.999988851144316,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-1.0361948075293572;lon=20.035936364230206,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-0.999988779231608;lon=19.96405328396204,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-0.9999999999999925;lon=20.0,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-1.0000108246959782;lon=20.035947112470833,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-0.963805586109991;lon=19.964064422733447,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-0.963816400795684;lon=20.00001075242268,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__congo__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-0.9638268337429444;lon=20.03595747852359,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__congo__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r0c0,primary_input,Esri World Imagery,zoom=17;lat=0.9638287314823707;lon=113.9641304000693,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r0c1,primary_input,Esri World Imagery,zoom=17;lat=0.9638607816682334;lon=114.00003224516448,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r0c2,primary_input,Esri World Imagery,zoom=17;lat=0.9638924519575655;lon=114.03593527756362,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r1c0,primary_input,Esri World Imagery,zoom=17;lat=0.9999667478870533;lon=113.96409777045069,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r1c1,primary_input,Esri World Imagery,zoom=17;lat=1.0000000000000002;lon=114.00000000000001,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r1c2,primary_input,Esri World Imagery,zoom=17;lat=1.0000328579697848;lon=114.03590341691667,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r2c0,primary_input,Esri World Imagery,zoom=17;lat=1.0361047552001827;lon=113.9640639393076,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r2c1,primary_input,Esri World Imagery,zoom=17;lat=1.0361392092653152;lon=113.99996656746782,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__borneo__r2c2,primary_input,Esri World Imagery,zoom=17;lat=1.0361732549403584;lon=114.03587038306107,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__borneo__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r0c0,primary_input,Esri World Imagery,zoom=17;lat=35.46304713735165;lon=-83.54292588563318,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r0c1,primary_input,Esri World Imagery,zoom=17;lat=35.46396752537654;lon=-83.49888381743439,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r0c2,primary_input,Esri World Imagery,zoom=17;lat=35.46487186327694;lon=-83.45483976996755,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r1c0,primary_input,Esri World Imagery,zoom=17;lat=35.49907839391964;lon=-83.54406168929839,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r1c1,primary_input,Esri World Imagery,zoom=17;lat=35.5;lon=-83.5,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r1c2,primary_input,Esri World Imagery,zoom=17;lat=35.50090553474169;lon=-83.4559363279118,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r2c0,primary_input,Esri World Imagery,zoom=17;lat=35.535109403202235;lon=-83.5451995105412,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r2c1,primary_input,Esri World Imagery,zoom=17;lat=35.53603222840682;lon=-83.50111816535704,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__appalachian__r2c2,primary_input,Esri World Imagery,zoom=17;lat=35.536938961040065;lon=-83.45703483385154,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__appalachian__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r0c0,primary_input,Esri World Imagery,zoom=17;lat=48.06362921073826;lon=8.146874592040898,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r0c1,primary_input,Esri World Imagery,zoom=17;lat=48.06401527723078;lon=8.200557790188315,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r0c2,primary_input,Esri World Imagery,zoom=17;lat=48.06437626460109;lon=8.254242079544024,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r1c0,primary_input,Esri World Imagery,zoom=17;lat=48.099613448687;lon=8.146279356521001,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r1c1,primary_input,Esri World Imagery,zoom=17;lat=48.099999999999994;lon=8.2,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r1c2,primary_input,Esri World Imagery,zoom=17;lat=48.10036144070311;lon=8.253721737409213,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r2c0,primary_input,Esri World Imagery,zoom=17;lat=48.135597454619784;lon=8.145682953654482,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r2c1,primary_input,Esri World Imagery,zoom=17;lat=48.135984491426136;lon=8.199441115879894,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__black_forest__r2c2,primary_input,Esri World Imagery,zoom=17;lat=48.136346386091226;lon=8.253200374766893,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__black_forest__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r0c0,primary_input,Esri World Imagery,zoom=17;lat=52.96453326789507;lon=-122.06037552274115,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r0c1,primary_input,Esri World Imagery,zoom=17;lat=52.964047646453196;lon=-122.00082987198086,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r0c2,primary_input,Esri World Imagery,zoom=17;lat=52.96353220240553;lon=-121.94128598915609,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r1c0,primary_input,Esri World Imagery,zoom=17;lat=53.00048625180694;lon=-122.05959508874882,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r1c1,primary_input,Esri World Imagery,zoom=17;lat=52.99999999999999;lon=-122.0,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r1c2,primary_input,Esri World Imagery,zoom=17;lat=52.99948388689128;lon=-121.9404066842441,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r2c0,primary_input,Esri World Imagery,zoom=17;lat=53.03643900898122;lon=-122.05881298733725,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r2c1,primary_input,Esri World Imagery,zoom=17;lat=53.03595212576481;lon=-121.99916835502289,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__canadian_rockies__r2c2,primary_input,Esri World Imagery,zoom=17;lat=53.03543534248655;lon=-121.93952550077867,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__canadian_rockies__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r0c0,primary_input,Esri World Imagery,zoom=17;lat=61.962989603382255;lon=24.926120391525682,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r0c1,primary_input,Esri World Imagery,zoom=17;lat=61.964115438780304;lon=25.00235011123801,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r0c2,primary_input,Esri World Imagery,zoom=17;lat=61.96519914294394;lon=25.07858612615139,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r1c0,primary_input,Esri World Imagery,zoom=17;lat=61.998872470936035;lon=24.923680754846412,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r1c1,primary_input,Esri World Imagery,zoom=17;lat=62.0;lon=25.0,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r1c2,primary_input,Esri World Imagery,zoom=17;lat=62.001085334567215;lon=25.076325564419125,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r2c0,primary_input,Esri World Imagery,zoom=17;lat=62.034755094976;lon=24.921234558698814,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r2c1,primary_input,Esri World Imagery,zoom=17;lat=62.035884321690354;lon=24.99764356947585,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__finland_boreal__r2c2,primary_input,Esri World Imagery,zoom=17;lat=62.03697129049733;lon=25.074058923706517,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__finland_boreal__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-42.03558964167568;lon=145.95111719684712,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-42.036021056131055;lon=145.99943545282602,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-42.03643213343804;lon=146.0477547410131,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-41.99956912697892;lon=145.951708994673,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-41.999999999999986;lon=146.0,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-42.000410561389465;lon=146.04829203534845,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-41.96354837866546;lon=145.9522997127773,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-41.96397871085584;lon=146.00056351715148,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__tasmania__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-41.964388756903;lon=146.04882834936697,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__tasmania__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-41.53663307515397;lon=172.45289564126605,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
